Proceso,Tiempo de Llegada en segundos,Tiempo Finalizado en segundos,Tiempo Ejecutado en segundos
No.90,920.5774272458297,925.5774272458297,5.0
No.91,932.6310798641675,938.6310798641675,6.0
No.92,948.7048578687256,953.7048578687256,5.0
No.93,976.5676311671231,977.5676311671231,1.0
No.96,993.1507846421474,999.9370926654053,6.786308023257902
No.97,993.5924530675668,1000.9370926654053,7.344639597838523
No.94,985.9370926654053,1001.9370926654053,16.0
No.95,989.0084738104091,1002.9370926654053,13.928618854996216
No.99,1030.652584068345,1033.3990209821695,2.746436913824482
No.98,1028.3990209821695,1034.3990209821695,6.0
No.100,1034.076935549426,1044.3990209821695,10.322085432743506
No.101,1037.2312012588259,1050.3990209821695,13.167819723343655
No.102,1037.3858521372317,1051.3990209821695,14.013168844937809
No.103,1075.576474608834,1081.576474608834,6.0
No.104,1086.2624311141926,1091.2624311141926,5.0
No.105,1126.6840557799812,1127.6840557799812,1.0
No.106,1131.8709152785611,1132.8709152785611,1.0
No.107,1150.0102506445073,1159.0102506445073,9.0
No.108,1159.8305053772913,1170.8305053772913,11.0
No.109,1160.7131892920283,1180.8305053772913,20.117316085262928
No.110,1171.8162926775897,1195.8305053772913,24.014212699701602
No.115,1186.4880618448901,1196.8305053772913,10.342443532401148
No.112,1176.921257108894,1197.8305053772913,20.909248268397278
No.113,1177.2717970931133,1198.8305053772913,21.55870828417801
No.116,1193.5146978187536,1199.8305053772913,6.315807558537699
No.111,1173.8662846373204,1200.8305053772913,26.96422073997087
No.114,1181.6814337693118,1201.8305053772913,20.149071607979522
No.118,1195.2954815126443,1203.8305053772913,8.535023864646973
No.117,1195.067971518781,1205.8305053772913,10.762533858510324
No.120,1206.8942532476726,1210.8305053772913,3.9362521296186515
No.119,1196.1781418203523,1211.8305053772913,15.652363556939008
No.122,1210.6852278823303,1216.8305053772913,6.145277494960965
No.121,1210.2374708529435,1221.8305053772913,11.593034524347786
No.123,1223.9222598612519,1224.9222598612519,1.0
No.124,1224.811574265726,1230.9222598612519,6.110685595525865
No.125,1234.9484016562626,1236.9484016562626,2.0
No.126,1244.8307573386182,1245.8307573386182,1.0
No.127,1247.8931954077111,1256.8931954077111,9.0
No.128,1261.686993435386,1266.686993435386,5.0
No.129,1275.3804970692363,1280.3804970692363,5.0
No.130,1294.0972048080318,1300.0972048080318,6.0
No.131,1307.5613508222232,1308.5613508222232,1.0
No.132,1314.0815982841418,1315.0815982841418,1.0
No.133,1323.6781227659594,1325.6781227659594,2.0
No.134,1332.833664610909,1333.833664610909,1.0
No.135,1342.539833744658,1347.539833744658,5.0
No.136,1349.125758999716,1351.125758999716,2.0
No.137,1360.9083278642347,1361.9083278642347,1.0
No.138,1367.1569133638127,1369.1569133638127,2.0
No.139,1417.2139988673264,1418.2139988673264,1.0
No.140,1455.4384441435952,1458.4384441435952,3.0
No.141,1458.857558479126,1459.857558479126,1.0
No.142,1463.7489882671434,1466.7489882671434,3.0
No.143,1472.459111909958,1478.459111909958,6.0
No.144,1473.8817208696942,1480.459111909958,6.577391040263819
No.146,1486.2847866171062,1493.0333068228858,6.748520205779641
No.145,1486.0333068228858,1494.0333068228858,8.0
No.147,1497.7288816539128,1502.7288816539128,5.0
No.149,1506.3703576629766,1507.7288816539128,1.3585239909361917
No.148,1502.4466319520534,1509.7288816539128,7.282249701859428
No.150,1534.4846554967696,1544.4846554967696,10.0
No.151,1537.4043977530623,1546.4846554967696,9.080257743707307
No.152,1541.8783581120424,1548.4846554967696,6.606297384727213
No.153,1545.1722597146568,1549.4846554967696,4.312395782112844
No.154,1555.2498389375512,1557.2498389375512,2.0
No.155,1562.4030099657127,1571.4030099657127,9.0
No.157,1584.4750852485454,1593.967666211142,9.492580962596548
No.156,1583.967666211142,1594.967666211142,11.0
No.158,1594.0179730665254,1600.967666211142,6.949693144616504
No.159,1595.8904634741816,1605.967666211142,10.077202736960317
No.161,1602.7784877413887,1606.967666211142,4.1891784697531875
No.164,1609.4249628798102,1617.967666211142,8.542703331331722
No.160,1599.1997841449133,1618.967666211142,19.767882066228594
No.162,1604.6096961158296,1620.967666211142,16.35797009531234
No.163,1606.9400255354235,1622.967666211142,16.02764067571843
No.165,1617.3609449652374,1623.967666211142,6.6067212459045095
No.166,1625.477416667793,1626.477416667793,1.0
No.167,1642.0510195408453,1648.0510195408453,6.0
No.168,1655.9002768262812,1656.9002768262812,1.0
No.169,1660.630210786308,1665.630210786308,5.0
No.170,1667.524669082171,1672.524669082171,5.0
No.171,1679.1323074480194,1682.1323074480194,3.0
No.172,1682.2934093561867,1683.2934093561867,1.0
No.173,1687.9468731376514,1701.9468731376514,14.0
No.175,1689.309687370248,1706.9468731376514,17.63718576740348
No.174,1689.3079003323885,1707.9468731376514,18.638972805262938
No.176,1708.6518622910717,1722.6518622910717,14.0
No.177,1716.040959366937,1723.6518622910717,7.610902924134734
No.178,1716.054629105556,1724.6518622910717,8.597233185515734
No.179,1724.479974697481,1725.6518622910717,1.1718875935905544
No.180,1731.9931022651983,1747.9931022651983,16.0
No.183,1738.0572768053112,1750.9931022651983,12.935825459887155
No.184,1741.3229425111151,1756.9931022651983,15.670159754083215
No.182,1737.9521093300325,1761.9931022651983,24.040992935165832
No.181,1733.0405402655051,1763.9931022651983,30.952561999693216
No.189,1757.2801273315665,1769.9931022651983,12.712974933631813
No.187,1750.2089469404953,1774.9931022651983,24.78415532470308
No.188,1752.780942140189,1775.9931022651983,23.212160125009405
No.185,1748.794282614785,1776.9931022651983,28.19881965041327
No.186,1749.3632534853105,1778.9931022651983,29.62984877988788
No.191,1775.8529414615782,1779.9931022651983,4.14016080362012
No.190,1773.2287842364192,1780.9931022651983,7.764318028779144
No.192,1790.143738431944,1796.143738431944,6.0
No.193,1799.5623449485734,1808.5623449485734,9.0
No.194,1829.274947398382,1830.274947398382,1.0
No.195,1829.5140709384164,1831.274947398382,1.7608764599656297
No.196,1834.882087485641,1835.882087485641,1.0
No.197,1839.8796535439396,1844.8796535439396,5.0
No.199,1901.9661947630314,1909.914236590657,7.94804182762573
No.200,1905.7033470329354,1910.914236590657,5.210889557721657
No.198,1899.914236590657,1911.914236590657,12.0
